category	region_id	feature	chrom	start	end	length	strand
gene	YEL034W	gene	V	85675	86149	474	+
gene	YEL033W	gene	V	86178	86598	420	+
tRNA_gene	tS%28AGA%29E	tRNA_gene	V	86603	86685	82	+
gene	YEL032W	gene	V	86936	89852	2916	+
gene	YEL032C-A	gene	V	87039	87201	162	-
gene	YEL031W	gene	V	90257	93905	3648	+
Replication_origins	ARS508	ARS	V	93977	94218	241	.
Replication_origins	ARS508_ARS_consensus_sequence	ARS_consensus_sequence	V	94054	94071	17	+
gene	YEL030C-A	gene	V	94582	94897	315	-
gene	YEL030W	gene	V	94643	96578	1935	+
gene	YEL029C	gene	V	96857	97796	939	-
gene	YEL028W	gene	V	98667	99129	462	+
transposable_elements	YELCdelta3	long_terminal_repeat	V	99489	99664	175	-
tRNA_gene	tM%28CAU%29E	tRNA_gene	V	100132	100204	72	+
gene	YEL027W	gene	V	100768	101251	483	+
gene	YEL026W	gene	V	101942	102323	381	+
gene	YEL025C	gene	V	102580	106147	3567	-
gene	YEL024W	gene	V	107259	107907	648	+
gene	YEL023C	gene	V	108503	110552	2049	-
gene	YEL022W	gene	V	111420	115800	4380	+
gene	YEL021W	gene	V	116166	116970	804	+
gene	YEL020C-B	gene	V	117182	117380	198	-
gene	YEL020W-A	gene	V	117210	117474	264	+
ncRNA_gene	RPR1	ncRNA_gene	V	117666	118035	369	-
transposable_elements	YELCtau1	long_terminal_repeat	V	118229	118551	322	-
gene	YEL020C	gene	V	118616	120299	1683	-
gene	YEL019C	gene	V	120497	121301	804	-
gene	YEL018C-A	gene	V	121454	121988	534	-
gene	YEL018W	gene	V	121470	122310	840	+
gene	YEL017C-A	gene	V	122797	122929	132	-
gene	YEL017W	gene	V	123656	124670	1014	+
gene	YEL016C	gene	V	124736	126218	1482	-
gene	YEL015W	gene	V	126628	128284	1656	+
gene	YEL014C	gene	V	128302	128608	306	-
gene	YEL013W	gene	V	128824	130561	1737	+
tRNA_gene	tQ%28UUG%29E2	tRNA_gene	V	131081	131153	72	-
gene	YEL012W	gene	V	131771	132551	780	+
gene	YEL011W	gene	V	133119	135234	2115	+
tRNA_gene	tK%28CUU%29E1	tRNA_gene	V	135424	135497	73	-
transposable_elements	YELCdelta4	long_terminal_repeat	V	135611	135939	328	-
gene	YEL010W	gene	V	136278	136629	351	+
gene	YEL009C-A	gene	V	136370	136778	408	-
transposable_elements	YELWdelta5	long_terminal_repeat	V	137323	137639	316	+
transposable_elements	YELWdelta6	long_terminal_repeat	V	138220	138553	333	+
tRNA_gene	tR%28UCU%29E	tRNA_gene	V	138665	138737	72	+
gene	YEL009C	gene	V	138917	139763	846	-
gene	YEL008W	gene	V	140511	140892	381	+
gene	YEL008C-A	gene	V	140725	140818	93	-
gene	YEL007W	gene	V	141891	143892	2001	+
gene	YEL006W	gene	V	144326	145334	1008	+
Replication_origins	ARS510	ARS	V	145677	145840	163	.
gene	YEL005C	gene	V	145906	146755	849	-
gene	YEL004W	gene	V	146950	147979	1029	+
gene	YEL003W	gene	V	148175	148599	424	+
gene	YEL002C	gene	V	148721	150014	1293	-
gene	YEL001C	gene	V	150300	150978	678	-
centromere	CEN5	centromere	V	151986	152104	118	+
centromere	CEN5_centromere_DNA_Element_I	centromere_DNA_Element_I	V	151986	151996	10	+
centromere	CEN5_centromere_DNA_Element_II	centromere_DNA_Element_II	V	151996	152079	83	+
centromere	CEN5_centromere_DNA_Element_III	centromere_DNA_Element_III	V	152079	152104	25	+
gene	YER001W	gene	V	153519	155808	2289	+
gene	YER002W	gene	V	156802	157498	696	+
gene	YER003C	gene	V	157735	159118	1383	-
gene	YER004W	gene	V	159579	160275	696	+
gene	YER005W	gene	V	160549	162442	1893	+
gene	YER006W	gene	V	162722	164285	1563	+
gene	YER006C-A	gene	V	164343	164661	318	-
gene	YER007W	gene	V	164526	166083	1557	+
gene	YER007C-A	gene	V	166236	166885	649	-
snRNA_gene	snR14	snRNA_gene	V	167426	167586	160	-
gene	YER008C	gene	V	167807	171818	4011	-
gene	YER009W	gene	V	172114	172492	378	+
gene	YER010C	gene	V	172633	173338	705	-
Replication_origins	ARS511	ARS	V	173699	173864	165	.
Replication_origins	ARS511_ARS_consensus_sequence	ARS_consensus_sequence	V	173791	173808	17	-
gene	YER011W	gene	V	175247	176012	765	+
transposable_elements	YERWdelta7	long_terminal_repeat	V	176704	176856	152	+
tRNA_gene	tE%28UUC%29E1	tRNA_gene	V	177098	177170	72	+
gene	YER012W	gene	V	177834	178431	597	+
gene	YER013W	gene	V	178840	182278	3438	+
gene	YER014W	gene	V	182599	184219	1620	+
gene	YER014C-A	gene	V	183730	184700	970	-
gene	YER015W	gene	V	184540	186775	2235	+
gene	YER016W	gene	V	188276	189311	1035	+
gene	YER017C	gene	V	189502	191788	2286	-
gene	YER018C	gene	V	191958	192624	666	-
gene	YER019W	gene	V	192796	194230	1434	+
gene	YER019C-A	gene	V	194272	194539	267	-
gene	YER020W	gene	V	195167	196517	1350	+
gene	YER021W	gene	V	196947	198519	1572	+
gene	YER022W	gene	V	198811	200875	2064	+
gene	YER023W	gene	V	201075	201936	861	+
gene	YER023C-A	gene	V	201521	201734	213	-
gene	YER024W	gene	V	202191	204963	2772	+
gene	YER025W	gene	V	205250	206834	1584	+
tRNA_gene	tH%28GUG%29E1	tRNA_gene	V	207356	207428	72	+
gene	YER026C	gene	V	207643	208474	831	-
gene	YER027C	gene	V	208978	210232	1254	-
gene	YER028C	gene	V	210691	211876	1185	-
Replication_origins	ARS512	ARS	V	212382	212631	249	.
Replication_origins	ARS512_ARS_consensus_sequence	ARS_consensus_sequence	V	212453	212470	17	+
gene	YER029C	gene	V	212586	213177	591	-
gene	YER030W	gene	V	213436	213898	462	+
gene	YER031C	gene	V	214075	214747	672	-
gene	YER032W	gene	V	215062	217693	2631	+
gene	YER033C	gene	V	218056	221287	3231	-
gene	YER034W	gene	V	221845	222403	558	+
gene	YER035W	gene	V	222638	223076	438	+
gene	YER036C	gene	V	223366	225199	1833	-
gene	YER037W	gene	V	225888	226854	966	+
gene	YER038C	gene	V	226857	228252	1395	-
gene	YER038W-A	gene	V	228450	228831	381	+
gene	YER039C	gene	V	228455	229205	750	-
gene	YER039C-A	gene	V	229262	229481	219	-
gene	YER040W	gene	V	229794	231987	2193	+
gene	YER041W	gene	V	232460	234740	2280	+
gene	YER042W	gene	V	234936	235491	555	+
gene	YER043C	gene	V	235769	237119	1350	-
gene	YER044C	gene	V	237569	238016	447	-
gene	YER044C-A	gene	V	238459	239774	1315	-
gene	YER045C	gene	V	240031	241501	1470	-
gene	YER046W	gene	V	243179	243611	432	+
gene	YER046W-A	gene	V	243699	244029	330	+
gene	YER047C	gene	V	243809	246503	2694	-
gene	YER048C	gene	V	246981	248157	1176	-
transposable_elements	YERCdelta8	long_terminal_repeat	V	249108	249331	223	-
transposable_elements	YERWdelta9	long_terminal_repeat	V	249444	249752	308	+
transposable_elements	YERCsigma1	long_terminal_repeat	V	249929	250270	341	-
tRNA_gene	tQ%28UUG%29E1	tRNA_gene	V	250285	250357	72	+
gene	YER048W-A	gene	V	250717	251002	285	+
gene	YER049W	gene	V	251727	253662	1935	+
gene	YER050C	gene	V	253970	254387	417	-
gene	YER051W	gene	V	254655	256134	1479	+
gene	YER052C	gene	V	256374	257958	1584	-
Replication_origins	ARS513	ARS	V	257957	258737	780	.
gene	YER053C	gene	V	258736	259639	903	-
gene	YER053C-A	gene	V	260932	261046	114	-
gene	YER054C	gene	V	262051	263698	1647	-
gene	YER055C	gene	V	264891	265785	894	-
gene	YER056C	gene	V	266511	268113	1602	-
gene	YER056C-A	gene	V	269422	270185	763	-
gene	YER057C	gene	V	270736	271126	390	-
gene	YER058W	gene	V	271767	272091	324	+
gene	YER059W	gene	V	272623	273886	1263	+
gene	YER060W	gene	V	274566	276153	1587	+
Replication_origins	ARS513.5	ARS	V	276129	276528	399	.
gene	YER060W-A	gene	V	276571	278164	1593	+
Replication_origins	ARS513.7	ARS	V	278075	278357	282	.
Replication_origins	ARS513.7_ARS_consensus_sequence	ARS_consensus_sequence	V	278160	278177	17	-
gene	YER061C	gene	V	278297	279626	1329	-
gene	YER062C	gene	V	279929	280682	753	-
gene	YER063W	gene	V	281709	282366	657	+
gene	YER064C	gene	V	282704	284222	1518	-
gene	YER065C	gene	V	285240	286914	1674	-
Replication_origins	ARS514	ARS	V	287551	287629	78	.
Replication_origins	ARS514_ARS_consensus_sequence	ARS_consensus_sequence	V	287564	287581	17	+
transposable_elements	YERCdelta10	long_terminal_repeat	V	287744	288062	318	-
tRNA_gene	tS%28UGA%29E	tRNA_gene	V	288442	288524	82	-
gene	YER066W	gene	V	290241	290799	558	+
gene	YER066C-A	gene	V	291702	292203	501	-
gene	YER067W	gene	V	292065	292551	486	+
gene	YER067C-A	gene	V	292239	292563	324	-
gene	YER068W	gene	V	293049	294813	1764	+
gene	YER068C-A	gene	V	295300	295732	432	-
gene	YER069W	gene	V	295409	298001	2592	+
gene	YER070W	gene	V	298949	301616	2667	+
gene	YER071C	gene	V	301946	302327	381	-
gene	YER072W	gene	V	302805	303195	390	+
gene	YER073W	gene	V	304029	305592	1563	+
gene	YER074W	gene	V	306322	307196	874	+
gene	YER074W-A	gene	V	307652	308123	471	+
gene	YER075C	gene	V	308412	311199	2787	-
tRNA_gene	tA%28UGC%29E	tRNA_gene	V	312022	312095	73	-
transposable_elements	YERWdelta11	long_terminal_repeat	V	312273	312445	172	+
gene	YER076C	gene	V	312589	313498	909	-
gene	YER076W-A	gene	V	313389	313737	348	+
gene	YER077C	gene	V	314533	316600	2067	-
Replication_origins	ARS515	ARS	V	316599	316807	208	.
gene	YER078C	gene	V	316806	318342	1536	-
gene	YER078W-A	gene	V	318645	318810	165	+
gene	YER079W	gene	V	318919	319552	633	+
gene	YER079C-A	gene	V	319901	320240	339	-
gene	YER080W	gene	V	319962	321846	1884	+
ncRNA_gene	SRG1	ncRNA_gene	V	322211	322762	551	+
gene	YER081W	gene	V	322685	324095	1410	+
gene	YER082C	gene	V	324271	325936	1665	-
gene	YER083C	gene	V	326173	327031	858	-
gene	YER084W	gene	V	327064	327451	387	+
gene	YER084W-A	gene	V	327597	328110	513	+
gene	YER085C	gene	V	327618	328140	522	-
gene	YER086W	gene	V	328476	330207	1731	+
gene	YER087W	gene	V	330575	332306	1731	+
gene	YER087C-A	gene	V	331816	332368	552	-
gene	YER087C-B	gene	V	332581	332830	249	-
gene	YER088C	gene	V	333175	335188	2013	-
gene	YER088C-A	gene	V	335695	336019	324	-
gene	YER088W-B	gene	V	335926	336073	147	+
gene	YER089C	gene	V	335945	337340	1395	-
gene	YER090W	gene	V	337948	339472	1524	+
gene	YER090C-A	gene	V	338321	338411	90	-
gene	YER091C	gene	V	339863	342167	2304	-
gene	YER091C-A	gene	V	342389	342611	222	-
gene	YER092W	gene	V	342854	343232	378	+
gene	YER093C	gene	V	343319	347612	4293	-
gene	YER093C-A	gene	V	347911	348400	489	-
gene	YER094C	gene	V	348728	349346	618	-
gene	YER095W	gene	V	349979	351182	1203	+
gene	YER096W	gene	V	351697	353236	1539	+
transposable_elements	YERWdelta12	long_terminal_repeat	V	353398	353735	337	+
Replication_origins	ARS516	ARS	V	353577	353636	59	.
Replication_origins	ARS516_ARS_consensus_sequence	ARS_consensus_sequence	V	353581	353598	17	+
transposable_elements	YERWdelta13	long_terminal_repeat	V	354135	354850	715	+
transposable_elements	YERCtau2	long_terminal_repeat	V	354359	354730	371	-
transposable_elements	YERCsigma2	long_terminal_repeat	V	354850	354917	67	-
tRNA_gene	tE%28UUC%29E2	tRNA_gene	V	354933	355005	72	+
gene	YER097W	gene	V	355139	355469	330	+
gene	YER098W	gene	V	355465	357730	2265	+
gene	YER099C	gene	V	358104	359061	957	-
gene	YER100W	gene	V	359561	360314	753	+
gene	YER101C	gene	V	360501	361794	1293	-
gene	YER102W	gene	V	362732	363702	970	+
gene	YER103W	gene	V	364588	366517	1929	+
gene	YER104W	gene	V	366801	367428	627	+
gene	YER105C	gene	V	367837	372013	4176	-
gene	YER106W	gene	V	372325	373234	909	+
gene	YER107C	gene	V	373447	374545	1098	-
gene	YER107W-A	gene	V	374393	374714	321	+
gene	YER110C	gene	V	378761	382103	3342	-
gene	YER111C	gene	V	382594	385876	3282	-
gene	YER112W	gene	V	387231	387795	564	+
gene	YER113C	gene	V	387931	390052	2121	-
gene	YER114C	gene	V	390589	393712	3123	-
gene	YER115C	gene	V	394291	394867	576	-
gene	YER116C	gene	V	395347	396172	825	-
gene	YER117W	gene	V	396768	397653	885	+
gene	YER118C	gene	V	397951	399055	1104	-
gene	YER119C	gene	V	399495	400842	1347	-
gene	YER119C-A	gene	V	400866	401238	372	-
gene	YER120W	gene	V	401134	401869	735	+
gene	YER121W	gene	V	402374	402719	345	+
gene	YER122C	gene	V	402870	404352	1482	-
gene	YER123W	gene	V	404812	406387	1575	+
Replication_origins	ARS517	ARS	V	406751	406953	202	.
gene	YER124C	gene	V	407341	409063	1722	-
gene	YER125W	gene	V	410188	412618	2430	+
gene	YER126C	gene	V	413393	414179	786	-
gene	YER127W	gene	V	414480	415554	1074	+
gene	YER128W	gene	V	415858	416470	612	+
gene	YER129W	gene	V	417280	420709	3429	+
gene	YER130C	gene	V	421114	422446	1332	-
gene	YER131W	gene	V	423590	424311	721	+
snoRNA_gene	snR4	snoRNA_gene	V	424697	424883	186	+
gene	YER132C	gene	V	425187	430449	5262	-
snoRNA_gene	snR52	snoRNA_gene	V	431128	431220	92	-
transposable_elements	YERCdelta14	long_terminal_repeat	V	431489	431822	333	-
gene	YER133W	gene	V	432494	433958	1464	+
tRNA_gene	tH%28GUG%29E2	tRNA_gene	V	434540	434612	72	-
transposable_elements	YERCsigma3	long_terminal_repeat	V	434630	434971	341	-
transposable_elements	YERCdelta15	long_terminal_repeat	V	435127	435447	320	-
tRNA_gene	tK%28CUU%29E2	tRNA_gene	V	435751	435824	73	-
transposable_elements	YERCdelta16	long_terminal_repeat	V	435945	436277	332	-
transposable_elements	YERCtau3	long_terminal_repeat	V	436278	436605	327	-
gene	YER133W-A	gene	V	437190	437532	342	+
gene	YER134C	gene	V	437266	437803	537	-
gene	YER135C	gene	V	437951	438344	393	-
tRNA_gene	tV%28AAC%29E1	tRNA_gene	V	438699	438773	74	+
Replication_origins	ARS518	ARS	V	438933	439182	249	.
Replication_origins	ARS518_ARS_consensus_sequence	ARS_consensus_sequence	V	439085	439102	17	-
gene	YER136W	gene	V	439615	440971	1356	+
gene	YER137C	gene	V	441372	441819	447	-
gene	YER137W-A	gene	V	441574	441880	306	+
ncRNA_gene	SCR1	ncRNA_gene	V	441986	442508	522	+
Replication_origins	ARS519	ARS	V	442415	442735	320	.
transposable_elements	YERWdelta17	long_terminal_repeat	V	442733	443072	339	+
tRNA_gene	tI%28AAU%29E1	tRNA_gene	V	443201	443275	74	-
transposable_elements	YERCdelta19	long_terminal_repeat	V	443396	443733	337	-
transposable_elements	YERCTy1-1	LTR_retrotransposon	V	443396	449320	5924	-
transposable_elements	YER138C	transposable_element_gene	V	443755	449024	5269	-
transposable_elements	YERWdelta21	long_terminal_repeat	V	444833	445139	306	+
transposable_elements	YER137C-A	transposable_element_gene	V	447701	449024	1323	-
transposable_elements	YERCdelta20	long_terminal_repeat	V	448983	449320	337	-
gene	YER138W-A	gene	V	449473	449578	105	+
gene	YER139C	gene	V	450562	451243	681	-
gene	YER140W	gene	V	451564	453235	1671	+
gene	YER141W	gene	V	453458	454919	1461	+
gene	YER142C	gene	V	455145	456036	891	-
gene	YER143W	gene	V	456318	457605	1287	+
gene	YER144C	gene	V	457805	460223	2418	-
gene	YER145C	gene	V	460525	461740	1215	-
gene	YER145C-A	gene	V	462385	462823	438	-
gene	YER146W	gene	V	462584	462866	282	+
gene	YER147C	gene	V	462967	464842	1875	-
gene	YER147C-A	gene	V	465202	465613	411	-
gene	YER148W	gene	V	465302	466025	723	+
gene	YER148W-A	gene	V	466184	466763	579	+
gene	YER149C	gene	V	466207	467470	1263	-
gene	YER150W	gene	V	468369	468816	447	+
tRNA_gene	tV%28AAC%29E2	tRNA_gene	V	469456	469530	74	+
gene	YER151C	gene	V	469685	472424	2739	-
gene	YER152C	gene	V	472656	473988	1332	-
gene	YER152W-A	gene	V	473484	474051	567	+
gene	YER153C	gene	V	474040	474805	765	-
gene	YER154W	gene	V	475019	476228	1209	+
gene	YER155C	gene	V	476344	482848	6504	-
gene	YER156C	gene	V	483324	484341	1017	-
gene	YER157W	gene	V	484787	487193	2406	+
tRNA_gene	tE%28UUC%29E3	tRNA_gene	V	487330	487402	72	-
transposable_elements	YERWdelta22	long_terminal_repeat	V	487833	488165	332	+
gene	YER158C	gene	V	488856	490578	1722	-
gene	YER158W-A	gene	V	491486	491702	216	+
gene	YER159C	gene	V	491529	491958	429	-
tRNA_gene	tR%28ACG%29E	tRNA_gene	V	492351	492424	73	-
transposable_elements	YERCdelta23	long_terminal_repeat	V	492694	492833	139	-
transposable_elements	YERCTy1-2	LTR_retrotransposon	V	492694	498421	5727	-
transposable_elements	YER160C	transposable_element_gene	V	492855	498124	5269	-
transposable_elements	YER159C-A	transposable_element_gene	V	496801	498124	1323	-
transposable_elements	YERCdelta24	long_terminal_repeat	V	498083	498421	338	-
Replication_origins	ARS520	ARS	V	498883	499182	299	.
Replication_origins	ARS520_ARS_consensus_sequence	ARS_consensus_sequence	V	498883	498900	17	+
gene	YER161C	gene	V	499346	500348	1002	-
gene	YER162C	gene	V	500629	502894	2265	-
gene	YER163C	gene	V	503083	503782	699	-
gene	YER164W	gene	V	505391	509798	4407	+
gene	YER165W	gene	V	510372	512106	1734	+
gene	YER165C-A	gene	V	512626	512983	357	-
gene	YER166W	gene	V	512743	517459	4716	+
gene	YER167W	gene	V	518215	520771	2556	+
Replication_origins	ARS521	ARS	V	520771	521030	259	.
gene	YER168C	gene	V	521028	522669	1641	-
gene	YER169W	gene	V	523368	525759	2391	+
gene	YER170W	gene	V	525973	526651	678	+
gene	YER171W	gene	V	527081	529418	2337	+
gene	YER172C	gene	V	529529	536021	6492	-
gene	YER172C-A	gene	V	536274	536655	381	-
gene	YER173W	gene	V	536299	538279	1980	+
gene	YER174C	gene	V	538433	539168	735	-
gene	YER175C	gene	V	539463	540363	900	-
gene	YER175W-A	gene	V	540649	540814	165	+
gene	YER176W	gene	V	541689	545055	3366	+
gene	YER177W	gene	V	545610	546414	804	+
gene	YER178W	gene	V	546816	548079	1263	+
gene	YER179W	gene	V	548420	549517	1097	+
Replication_origins	ARS522	ARS	V	549565	549814	249	.
gene	YER180C	gene	V	549723	550527	804	-
gene	YER180C-A	gene	V	550864	551122	258	-
tRNA_gene	tI%28AAU%29E2	tRNA_gene	V	551284	551358	74	-
transposable_elements	YERWdelta25	long_terminal_repeat	V	551441	551773	332	+
gene	YER181C	gene	V	551472	551796	324	-
transposable_elements	YERCdelta26	long_terminal_repeat	V	552039	552267	228	-
gene	YER182W	gene	V	552524	553259	735	+
gene	YER183C	gene	V	553333	553969	636	-
gene	YER184C	gene	V	556295	558680	2385	-
gene	YER185W	gene	V	559453	560365	912	+
gene	YER186C	gene	V	561704	562625	921	-
transposable_elements	YERComega1	long_terminal_repeat	V	563927	564024	97	-
gene	YER187W	gene	V	566229	566655	426	+
gene	YER188W	gene	V	568039	568759	720	+
transposable_elements	YERWomega2	long_terminal_repeat	V	568790	569024	234	+
telomere	TEL05R	telomere	V	569598	576874	7276	+
gene	YER188C-A	gene	V	569607	569907	300	-
Replication_origins	ARS523	ARS	V	569617	569695	78	.
Replication_origins	ARS523_ARS_consensus_sequence	ARS_consensus_sequence	V	569628	569645	17	+
gene	YER189W	gene	V	571154	571523	369	+
gene	YER190W	gene	V	571479	576525	5046	+
gene	YER190C-A	gene	V	574803	575379	576	-
gene	YER190C-B	gene	V	575679	576162	483	-
telomere	TEL06L	telomere	VI	0	5530	5530	-
telomere	TEL06L_telomeric_repeat	telomeric_repeat	VI	4684	4819	135	-
gene	YFL068W	gene	VI	52	535	483	+
gene	YFL067W	gene	VI	835	1363	528	+
gene	YFL066C	gene	VI	1436	2615	1179	-
gene	YFL065C	gene	VI	3029	3338	309	-
gene	YFL064C	gene	VI	3321	3846	525	-
gene	YFL063W	gene	VI	5065	5521	456	+
Replication_origins	ARS600	ARS	VI	5425	5529	104	.
Replication_origins	ARS600_ARS_consensus_sequence	ARS_consensus_sequence	VI	5481	5492	11	-
gene	YFL062W	gene	VI	6425	7565	1140	+
gene	YFL061W	gene	VI	9544	10222	678	+
gene	YFL060C	gene	VI	10300	10969	669	-
gene	YFL059W	gene	VI	11362	12259	897	+
gene	YFL058W	gene	VI	12928	13951	1023	+
pseudogene	YFL056C	pseudogene	VI	14304	15431	1127	-
gene	YFL055W	gene	VI	17003	18680	1677	+
Replication_origins	ARS600.4	ARS	VI	20701	20900	199	.
gene	YFL054C	gene	VI	20846	22787	1941	-
gene	YFL053W	gene	VI	23422	25198	1776	+
gene	YFL052W	gene	VI	28231	29629	1398	+
gene	YFL051C	gene	VI	30057	30540	483	-
Replication_origins	ARS601	ARS	VI	32472	32995	523	.
Replication_origins	ARS601_ARS_consensus_sequence	ARS_consensus_sequence	VI	32707	32718	11	+
Replication_origins	ARS602	ARS	VI	32666	33247	581	.
Replication_origins	ARS602_ARS_consensus_sequence	ARS_consensus_sequence	VI	32959	32970	11	-
gene	YFL050C	gene	VI	33271	35848	2577	-
gene	YFL049W	gene	VI	36802	38674	1872	+
gene	YFL048C	gene	VI	38842	40180	1338	-
gene	YFL047W	gene	VI	40420	42565	2145	+
gene	YFL046W	gene	VI	42814	43438	624	+
gene	YFL045C	gene	VI	43627	44392	765	-
gene	YFL044C	gene	VI	44654	45560	906	-
gene	YFL042C	gene	VI	45719	47744	2025	-
gene	YFL041W-A	gene	VI	48733	48925	192	+
gene	YFL041W	gene	VI	49138	51007	1869	+
gene	YFL040W	gene	VI	51349	52972	1623	+
gene	YFL039C	gene	VI	53259	54696	1437	-
gene	YFL038C	gene	VI	55365	55986	621	-
gene	YFL037W	gene	VI	56335	57709	1374	+
ncRNA_gene	RUF21	ncRNA_gene	VI	57814	58521	707	-
gene	YFL036W	gene	VI	58781	62837	4056	+
gene	YFL034C-B	gene	VI	63015	63993	978	-
gene	YFL034C-A	gene	VI	64242	64932	690	-
gene	YFL034W	gene	VI	65476	68698	3222	+
Replication_origins	ARS603	ARS	VI	68758	68861	103	.
Replication_origins	ARS603_ARS_consensus_sequence_1	ARS_consensus_sequence	VI	68828	68839	11	+
Replication_origins	ARS603_ARS_consensus_sequence_2	ARS_consensus_sequence	VI	68844	68855	11	-
gene	YFL033C	gene	VI	69114	74427	5313	-
gene	YFL032W	gene	VI	74871	75192	321	+
gene	YFL031W	gene	VI	75178	76147	969	+
gene	YFL031C-A	gene	VI	76013	76115	102	-
gene	YFL030W	gene	VI	76830	77988	1158	+
gene	YFL029C	gene	VI	78054	79161	1107	-
gene	YFL028C	gene	VI	79343	80213	870	-
gene	YFL027C	gene	VI	80418	81912	1494	-
gene	YFL026W	gene	VI	82579	83875	1296	+
gene	YFL025C	gene	VI	84144	87234	3090	-
gene	YFL024C	gene	VI	87846	90345	2499	-
gene	YFL023W	gene	VI	90985	93376	2391	+
gene	YFL022C	gene	VI	93498	95010	1512	-
gene	YFL021C-A	gene	VI	95760	96615	855	-
gene	YFL021W	gene	VI	95965	97498	1533	+
gene	YFL020C	gene	VI	99230	99599	369	-
gene	YFL019C	gene	VI	100251	100605	354	-
transposable_elements	YFLWdelta1	long_terminal_repeat	VI	100580	100901	321	+
tRNA_gene	tP%28UGG%29F	tRNA_gene	VI	101375	101478	103	+
gene	YFL018C	gene	VI	101627	103127	1500	-
gene	YFL017W-A	gene	VI	103698	103932	234	+
gene	YFL017C	gene	VI	103982	104462	480	-
Replication_origins	ARS603.1	ARS	VI	104462	104701	239	.
gene	YFL016C	gene	VI	104700	106236	1536	-
gene	YFL015W-A	gene	VI	106414	106732	318	+
gene	YFL015C	gene	VI	106468	106963	495	-
gene	YFL014W	gene	VI	107255	107585	330	+
gene	YFL013W-A	gene	VI	107798	108602	804	+
gene	YFL013C	gene	VI	107851	109930	2079	-
gene	YFL012W-A	gene	VI	109809	110184	375	+
gene	YFL012W	gene	VI	110646	111093	447	+
gene	YFL011W	gene	VI	112344	113985	1641	+
gene	YFL010W-A	gene	VI	114989	115274	285	+
gene	YFL010C	gene	VI	115107	115743	636	-
gene	YFL009W	gene	VI	116144	118484	2340	+
Replication_origins	ARS603.5	ARS	VI	118636	118957	321	.
Replication_origins	ARS603.5_ARS_consensus_sequence	ARS_consensus_sequence	VI	118677	118688	11	-
gene	YFL008W	gene	VI	119428	123106	3678	+
gene	YFL007W	gene	VI	123478	129910	6432	+
Replication_origins	ARS604	ARS	VI	127750	128071	321	.
Replication_origins	ARS604_ARS_consensus_sequence	ARS_consensus_sequence	VI	127868	127879	11	+
gene	YFL005W	gene	VI	130333	130981	648	+
ncRNA_gene	RUF20	ncRNA_gene	VI	131060	131503	443	-
gene	YFL004W	gene	VI	131809	134296	2487	+
gene	YFL003C	gene	VI	134520	137157	2637	-
Replication_origins	ARS605	ARS	VI	135984	136085	101	.
Replication_origins	ARS605_ARS_consensus_sequence	ARS_consensus_sequence	VI	136036	136047	11	-
tRNA_gene	tN%28GUU%29F	tRNA_gene	VI	137485	137559	74	-
transposable_elements	YFLWdelta2	long_terminal_repeat	VI	137662	137912	250	+
transposable_elements	YFLWdelta3	long_terminal_repeat	VI	137912	138240	328	+
transposable_elements	YFLWTy2-1	LTR_retrotransposon	VI	137912	143871	5959	+
transposable_elements	YFL002W-B	transposable_element_gene	VI	138203	139520	1317	+
transposable_elements	YFL002W-A	transposable_element_gene	VI	138203	143517	5314	+
