chr,start,end,name,score,strand,reads,bases_covered,region_length,FPKM
V,19588,21097,YEL070W,0,+,694,1292,1509,61.48873717924567
V,21536,23231,YEL069C,0,-,15,755,1695,1.1831693198781172
V,25645,25978,YEL068C,0,-,10,299,333,4.014958953340158
V,26188,26776,YEL067C,0,-,4,392,588,0.9095111098382807
V,26666,27206,YEL066W,0,+,6,421,540,1.4855348127358583
V,27656,29543,YEL065W,0,+,13,1003,1887,0.9210788187074479
V,29796,31239,YEL064C,0,-,10,821,1443,0.9265289892323441
V,31693,33466,YEL063C,0,-,17,1231,1773,1.28193359474668
V,34406,36254,YEL062W,0,+,138,1848,1848,9.983951501179307
V,36534,39537,YEL061C,0,-,1072,3003,3003,47.72707250508012
V,40045,41953,YEL060C,0,-,21,1492,1908,1.4715203333704256
V,42399,42624,YEL059C-A,0,-,5,225,225,2.9710696254717166
V,42651,42960,YEL059W,0,+,4,180,309,1.730720170177699
V,43251,44925,YEL058W,0,+,21,1229,1674,1.6772167240566143
V,45019,45721,YEL057C,0,-,20,702,702,3.809063622399637
V,47167,48373,YEL056W,0,+,13,600,1206,1.4411904899676238
V,48470,51539,YEL055C,0,-,81,2842,3069,3.5286897311320975
V,52720,53218,YEL054C,0,-,5,301,498,1.342350734399872
V,52907,53255,YEL053W-A,0,+,3,114,348,1.1525701133295452
V,53900,56102,YEL053C,0,-,25,1407,2202,1.5179170429862312
V,56570,58100,YEL052W,0,+,15,1272,1530,1.3107660112375221
V,58377,59148,YEL051W,0,+,21,771,771,3.641583393087902
V,59548,59740,YEL050W-A,0,+,1,19,192,0.6963444434699336
V,59669,60851,YEL050C,0,-,18,1006,1182,2.0360121798917854
V,63727,64090,YEL049W,0,+,1,28,363,0.3683144163807913
V,64708,65167,YEL048C,0,-,0,0,459,0.0
V,65384,66797,YEL047C,0,-,16,324,1413,1.513920828265843
V,67628,68792,YEL046C,0,-,7,653,1164,0.8040265739034285
V,68839,69265,YEL045C,0,-,0,0,426,0.0
V,69756,70257,YEL044W,0,+,4,337,501,1.0674501648401378
V,70477,73348,YEL043W,0,+,340,2357,2871,15.833286405335167
V,73770,75327,YEL042W,0,+,1,150,1557,0.08586906431999182
V,75943,77431,YEL041W,0,+,12,601,1488,1.078210751179252
V,78052,79456,YEL040W,0,+,16,1125,1404,1.5236254489598546
V,79635,79977,YEL039C,0,-,4,223,342,1.56372085551143
V,80461,81145,YEL038W,0,+,1,6,684,0.19546510693892874
V,81406,82603,YEL037C,0,-,32,1015,1197,3.57421909831184
V,83049,84552,YEL036C,0,-,5,223,1503,0.44477090201672403
V,85044,85545,YEL035C,0,-,0,0,501,0.0
V,85612,86215,YEL034C-A,0,-,13,259,603,2.8823809799352476
V,85675,86149,YEL034W,0,+,3,189,474,0.8461907161153623
V,86178,86598,YEL033W,0,+,16,259,420,5.093262215094372
V,86936,89852,YEL032W,0,+,32,1730,2916,1.4671948767761565
V,87039,87201,YEL032C-A,0,-,2,107,162,1.650594236373176
V,90257,93905,YEL031W,0,+,60,3145,3648,2.198982453062948
V,94582,94897,YEL030C-A,0,-,3,282,315,1.273315553773593
V,94643,96578,YEL030W,0,+,9,834,1935,0.6218517820754756
V,96857,97796,YEL029C,0,-,4,336,939,0.5695341135089553
V,98667,99129,YEL028W,0,+,4,274,462,1.15755959433963
V,100768,101251,YEL027W,0,+,37,483,483,10.241885976004987
V,101942,102323,YEL026W,0,+,84,381,381,29.476753764522545
V,102580,106147,YEL025C,0,-,131,3030,3567,4.910136092558388
V,107259,107907,YEL024W,0,+,75,648,648,15.474320965998524
V,108503,110552,YEL023C,0,-,179,2049,2049,11.679827151378564
V,111420,115800,YEL022W,0,+,247,4357,4380,7.539597919433364
V,116166,116970,YEL021W,0,+,82,804,804,13.635879251232133
V,117182,117380,YEL020C-B,0,-,79,198,198,53.34420463915128
V,117210,117474,YEL020W-A,0,+,96,264,264,48.61750296226445
V,118616,120299,YEL020C,0,-,459,1683,1683,36.46312722169834
V,120497,121301,YEL019C,0,-,163,804,804,27.105467292083386
V,121454,121988,YEL018C-A,0,-,37,358,534,9.263728326611252
V,121470,122310,YEL018W,0,+,41,603,840,6.525742213089663
V,122797,122929,YEL017C-A,0,-,1,124,132,1.012864645047176
V,123656,124670,YEL017W,0,+,18,905,1014,2.3733396416490047
V,124736,126218,YEL016C,0,-,38,1454,1482,3.428157260159673
V,126628,128284,YEL015W,0,+,89,1656,1656,7.185467300733228
V,128302,128608,YEL014C,0,-,18,270,306,7.864596067425133
V,128824,130561,YEL013W,0,+,64,1732,1737,4.92612580389093
V,131771,132551,YEL012W,0,+,43,780,780,7.370538109343297
V,133119,135234,YEL011W,0,+,138,2115,2115,8.723566134363764
V,136278,136629,YEL010W,0,+,39,351,351,14.855348127358583
V,136370,136778,YEL009C-A,0,-,44,408,408,14.418426123612743
V,138917,139763,YEL009C,0,-,498,846,846,78.70173795132526
V,140511,140892,YEL008W,0,+,322,381,381,112.99422276400308
V,140725,140818,YEL008C-A,0,-,147,93,93,211.3293072311334
V,141891,143892,YEL007W,0,+,1279,2001,2001,85.4572275332457
V,144326,145334,YEL006W,0,+,377,1008,1008,50.00416289298381
V,145906,146755,YEL005C,0,-,347,849,849,54.644584454347296
V,146950,147979,YEL004W,0,+,409,1029,1029,53.141434846265255
V,148175,148599,YEL003W,0,+,114,424,424,35.947139572334684
V,148721,150014,YEL002C,0,-,280,1293,1293,28.952418624086334
V,150300,150978,YEL001C,0,-,78,678,678,15.381201158415525
V,153519,155808,YER001W,0,+,42,2110,2289,2.453176754976647
V,156802,157498,YER002W,0,+,8,536,696,1.5367601511060605
V,157735,159118,YER003C,0,-,19,1198,1383,1.8367784018642934
V,159579,160275,YER004W,0,+,2,165,696,0.3841900377765151
V,160549,162442,YER005W,0,+,26,1399,1893,1.8363187859492385
V,162722,164285,YER006W,0,+,32,1470,1563,2.73726184304496
V,164343,164661,YER006C-A,0,-,7,318,318,2.9430406667408513
V,164526,166083,YER007W,0,+,85,1539,1557,7.298870467199304
V,166236,166885,YER007C-A,0,-,23,649,649,4.738146475135943
V,167807,171818,YER008C,0,-,354,4011,4011,11.799835236540625
V,172114,172492,YER009W,0,+,24,378,378,8.48877035849062
V,172633,173338,YER010C,0,-,22,705,705,4.172140325130496
V,175247,176012,YER011W,0,+,913,765,765,159.56391576798103
V,177834,178431,YER012W,0,+,829,597,597,185.65452659668742
V,178840,182278,YER013W,0,+,5018,3438,3438,195.14171964158476
V,182599,184219,YER014W,0,+,2319,1620,1620,191.38640170746976
V,183730,184700,YER014C-A,0,-,1200,970,970,165.39975234584816
V,184540,186775,YER015W,0,+,2097,2235,2235,125.44294640162799
V,188276,189311,YER016W,0,+,438,1035,1035,56.57949982420052
V,189502,191788,YER017C,0,-,358,2286,2286,20.93785287241879
V,191958,192624,YER018C,0,-,41,666,666,8.230665854347324
V,192796,194230,YER019W,0,+,74,1434,1434,6.899345782999175
V,194272,194539,YER019C-A,0,-,22,267,267,11.01632557759176
V,195167,196517,YER020W,0,+,213,1350,1350,21.094594340849188
V,196947,198519,YER021W,0,+,910,1572,1572,77.39522974749796
V,198811,200875,YER022W,0,+,3178,2064,2064,205.85885035790224
V,201075,201936,YER023W,0,+,1579,861,861,245.1908852937199
V,201521,201734,YER023C-A,0,-,577,213,213,362.1775719501086
V,202191,204963,YER024W,0,+,4623,2772,2772,222.9749168596712
V,205250,206834,YER025W,0,+,145,1584,1584,12.238781127653379
V,207643,208474,YER026C,0,-,8,678,831,1.2871059749335958
V,208978,210232,YER027C,0,-,13,949,1254,1.3860253037487673
V,210691,211876,YER028C,0,-,11,746,1185,1.241079716969198
V,212586,213177,YER029C,0,-,69,591,591,15.609426712503689
V,213436,213898,YER030W,0,+,136,462,462,39.35702620754741
V,214075,214747,YER031C,0,-,246,672,672,48.94306659817248
V,215062,217693,YER032W,0,+,1681,2631,2631,85.42248643816345
V,218056,221287,YER033C,0,-,1844,3231,3231,76.30435082687808
V,221845,222403,YER034W,0,+,134,542,558,32.106720146226614
V,222638,223076,YER035W,0,+,7,411,438,2.136728155305002
V,223366,225199,YER036C,0,-,8,679,1833,0.5835161293888805
V,225888,226854,YER037W,0,+,0,0,966,0.0
V,226857,228252,YER038C,0,-,12,861,1395,1.1500914679245355
V,228450,228831,YER038W-A,0,+,1,86,381,0.35091373529193504
V,228455,229205,YER039C,0,-,3,187,750,0.534792532584909
V,229262,229481,YER039C-A,0,-,3,219,219,1.8314812759757158
V,229794,231987,YER040W,0,+,31,2065,2193,1.8899416906215434
V,232460,234740,YER041W,0,+,11,924,2280,0.6450348528984648
V,234936,235491,YER042W,0,+,14,555,555,3.3725655208057326
V,235769,237119,YER043C,0,-,21,969,1350,2.0797487378302018
V,237569,238016,YER044C,0,-,34,447,447,10.169432946245474
V,238459,239774,YER044C-A,0,-,317,1315,1315,32.229892172892804
V,240031,241501,YER045C,0,-,422,1470,1470,38.381368835175444
V,243179,243611,YER046W,0,+,78,432,432,24.1399407069577
V,243699,244029,YER046W-A,0,+,56,330,330,22.688168049056745
V,243809,246503,YER047C,0,-,198,2694,2694,9.826366133241647
V,246981,248157,YER048C,0,-,12,463,1176,1.3642666647574209
V,250717,251002,YER048W-A,0,+,23,285,285,10.789673903028866
V,251727,253662,YER049W,0,+,147,1935,1935,10.156912440566101
V,253970,254387,YER050C,0,-,88,417,417,28.21447414117026
V,254655,256134,YER051W,0,+,113,1479,1479,10.21493512205793
V,256374,257958,YER052C,0,-,113,1584,1584,9.537808740860909
V,258736,259639,YER053C,0,-,90,903,903,13.325395330188762
V,260932,261046,YER053C-A,0,-,0,0,114,0.0
V,262051,263698,YER054C,0,-,10,900,1647,0.8117676572327095
V,264891,265785,YER055C,0,-,5,321,894,0.7477524225180495
V,266511,268113,YER056C,0,-,25,1446,1602,2.086425298786318
V,269422,270185,YER056C-A,0,-,38,763,763,6.658622620650899
V,270736,271126,YER057C,0,-,9,390,390,3.085341534143706
V,271767,272091,YER058W,0,+,13,324,324,5.3644312682128215
V,272623,273886,YER059W,0,+,18,1156,1263,1.9054365769058517
V,274566,276153,YER060W,0,+,16,1159,1587,1.3479332894389642
V,276571,278164,YER060W-A,0,+,40,1500,1593,3.3571408197420527
V,278297,279626,YER061C,0,-,27,1258,1329,2.7162148946186124
V,279929,280682,YER062C,0,-,22,746,753,3.9061871569946875
V,281709,282366,YER063W,0,+,40,657,657,8.139916782114293
V,282704,284222,YER064C,0,-,128,1508,1518,11.273623875307699
V,285240,286914,YER065C,0,-,71,1674,1674,5.670589876572363
V,290241,290799,YER066W,0,+,4,93,558,0.9584095566037796
V,291702,292203,YER066C-A,0,-,3,192,501,0.8005876236301033
V,292065,292551,YER067W,0,+,0,0,486,0.0
V,292239,292563,YER067C-A,0,-,0,0,324,0.0
V,293049,294813,YER068W,0,+,134,819,1764,10.156207393194133
V,295300,295732,YER068C-A,0,-,176,432,432,54.46960980031481
V,295409,298001,YER069W,0,+,1518,2592,2592,78.30006408795253
V,298949,301616,YER070W,0,+,1413,2667,2667,70.83444399535774
V,301946,302327,YER071C,0,-,122,381,381,42.811475705616076
V,302805,303195,YER072W,0,+,31,390,390,10.627287506494987
V,304029,305592,YER073W,0,+,94,1563,1563,8.040706663944569
V,306322,307196,YER074W,0,+,86,874,874,13.155651545280943
V,307652,308123,YER074W-A,0,+,45,471,471,12.77370698849305
V,308412,311199,YER075C,0,-,69,2756,2787,3.310072187689157
V,312589,313498,YER076C,0,-,14,805,909,2.0591571661685166
V,313389,313737,YER076W-A,0,+,7,317,348,2.689330264435606
V,314533,316600,YER077C,0,-,139,1903,2067,8.99082753136216
V,316806,318342,YER078C,0,-,471,1536,1536,40.99727910929234
V,318645,318810,YER078W-A,0,+,55,165,165,44.56604438207575
V,318919,319552,YER079W,0,+,210,633,633,44.35483090159198
V,319901,320240,YER079C-A,0,-,63,339,339,24.846555717440463
V,319962,321846,YER080W,0,+,311,1884,1884,22.07012707456299
V,322685,324095,YER081W,0,+,122,1410,1410,11.568207265134557
V,324271,325936,YER082C,0,-,67,1665,1665,5.380044997475811
V,326173,327031,YER083C,0,-,15,841,858,2.337379950108868
V,327064,327451,YER084W,0,+,15,387,387,5.182098183962297
V,327597,328110,YER084W-A,0,+,9,472,513,2.345581283267145
V,327618,328140,YER085C,0,-,9,451,522,2.3051402266590904
V,328476,330207,YER086W,0,+,8,705,1731,0.6179000954187279
V,330575,332306,YER087W,0,+,55,1512,1731,4.248063156003754
V,331816,332368,YER087C-A,0,-,26,552,552,6.29737583659766
V,332581,332830,YER087C-B,0,-,22,249,249,11.812686462718874
V,333175,335188,YER088C,0,-,104,2013,2013,6.907404792452874
V,335695,336019,YER088C-A,0,-,29,324,324,11.966808213705526
V,335926,336073,YER088W-B,0,+,16,147,147,14.55217775741249
V,335945,337340,YER089C,0,-,84,1395,1395,8.050640275471748
V,337948,339472,YER090W,0,+,102,1524,1524,8.948300249944344
V,338321,338411,YER090C-A,0,-,17,90,90,25.254091816509593
V,339863,342167,YER091C,0,-,124,2304,2304,7.195559249189314
V,342389,342611,YER091C-A,0,-,5,193,222,3.0112192150051182
V,342854,343232,YER092W,0,+,17,378,378,6.0128790039308555
V,343319,347612,YER093C,0,-,108,4096,4293,3.3634750477038304
V,347911,348400,YER093C-A,0,-,6,385,489,1.6404678913647515
V,348728,349346,YER094C,0,-,4,239,618,0.8653600850888495
V,349979,351182,YER095W,0,+,26,1012,1203,2.889568962428852
V,351697,353236,YER096W,0,+,91,1539,1539,7.905477658418896
V,355139,355469,YER097W,0,+,156,330,330,63.20275385094379
V,355465,357730,YER098W,0,+,3458,2265,2265,204.1183860572423
V,358104,359061,YER099C,0,-,2943,957,957,411.15319315501233
V,359561,360314,YER100W,0,+,2185,753,753,387.9554062742451
V,360501,361794,YER101C,0,-,2809,1293,1293,290.45479969663756
V,362732,363702,YER102W,0,+,872,970,970,120.19048670464966
V,364588,366517,YER103W,0,+,375,1929,1929,25.991083426560508
V,366801,367428,YER104W,0,+,245,627,627,52.24249221822277
V,367837,372013,YER105C,0,-,1308,4176,4176,41.87671411764015
V,372325,373234,YER106W,0,+,259,909,909,38.094407574117554
V,373447,374545,YER107C,0,-,303,1098,1098,36.89484002122665
V,374393,374714,YER107W-A,0,+,110,321,321,45.8155596451246
V,378761,382103,YER110C,0,-,34,1436,3342,1.3601844784475543
V,382594,385876,YER111C,0,-,614,3282,3282,25.012386883541602
V,387231,387795,YER112W,0,+,205,564,564,48.595952650667705
V,387931,390052,YER113C,0,-,581,2121,2121,36.62358102685433
V,390589,393712,YER114C,0,-,121,2752,3123,5.18010698389161
V,394291,394867,YER115C,0,-,2,234,576,0.46422962897995573
V,395347,396172,YER116C,0,-,22,819,825,3.5652835505660603
V,396768,397653,YER117W,0,+,39,885,885,5.891782138647303
V,397951,399055,YER118C,0,-,53,1104,1104,6.418479218070693
V,399495,400842,YER119C,0,-,50,1347,1347,4.962811178404872
V,400866,401238,YER119C-A,0,-,18,372,372,6.469264507075512
V,401134,401869,YER120W,0,+,23,735,735,4.183751105256091
V,402374,402719,YER121W,0,+,14,345,345,5.425431489991831
V,402870,404352,YER122C,0,-,97,1482,1482,8.75082247988127
V,404812,406387,YER123W,0,+,145,1575,1575,12.308717019811398
V,407341,409063,YER124C,0,-,176,1493,1722,13.664849845375143
V,410188,412618,YER125W,0,+,222,2430,2430,12.214397349161501
V,413393,414179,YER126C,0,-,81,786,786,13.778051889115023
V,414480,415554,YER127W,0,+,141,1074,1074,17.55254820634827
V,415858,416470,YER128W,0,+,168,612,612,36.70144831465062
V,417280,420709,YER129W,0,+,783,3429,3429,30.52949497039835
V,421114,422446,YER130C,0,-,765,1332,1332,76.78608998263051
V,423590,424311,YER131W,0,+,661,721,721,122.57207490937061
V,425187,430449,YER132C,0,-,5531,5262,5262,140.5329483906847
V,432494,433958,YER133W,0,+,277,1464,1464,25.29670961851431
V,437190,437532,YER133W-A,0,+,24,342,342,9.38232513306858
V,437266,437803,YER134C,0,-,32,537,537,7.967114079477229
V,437951,438344,YER135C,0,-,35,393,393,11.906958422691995
V,439615,440971,YER136W,0,+,45,1356,1356,4.436884949542939
V,441372,441819,YER137C,0,-,5,193,447,1.495504845036099
V,441574,441880,YER137W-A,0,+,1,24,306,0.43692200374584067
V,449473,449578,YER138W-A,0,+,13,105,105,16.553102199056706
V,450562,451243,YER139C,0,-,72,681,681,14.135485442772925
V,451564,453235,YER140W,0,+,108,1671,1671,8.64117198072564
V,453458,454919,YER141W,0,+,109,1461,1461,9.974740939725374
V,455145,456036,YER142C,0,-,96,891,891,14.405186062893172
V,456318,457605,YER143W,0,+,65,1287,1287,6.752430966981175
V,457805,460223,YER144C,0,-,72,1956,2418,3.9810858505080073
V,460525,461740,YER145C,0,-,26,1024,1215,2.861030009713505
V,462385,462823,YER145C-A,0,-,10,393,438,3.0524687932928596
V,462584,462866,YER146W,0,+,11,282,282,5.2151754064131195
V,462967,464842,YER147C,0,-,40,1462,1875,2.852226840452848
V,465202,465613,YER147C-A,0,-,7,139,411,2.27709715820825
V,465302,466025,YER148W,0,+,12,404,723,2.219056151804602
V,466184,466763,YER148W-A,0,+,5,344,579,1.1545607352869365
V,466207,467470,YER149C,0,-,19,594,1263,2.011294164511732
V,468369,468816,YER150W,0,+,0,0,447,0.0
V,469685,472424,YER151C,0,-,5,397,2739,0.24406376989088582
V,472656,473988,YER152C,0,-,9,890,1332,0.9033657645015355
V,473484,474051,YER152W-A,0,+,3,281,567,0.7073975298742182
V,474040,474805,YER153C,0,-,3,274,765,0.5243064044950089
V,475019,476228,YER154W,0,+,20,880,1209,2.2117143613933377
V,476344,482848,YER155C,0,-,52,3287,6504,1.0689272637767246
V,483324,484341,YER156C,0,-,10,284,1017,1.3146325776423526
V,484787,487193,YER157W,0,+,94,2406,2406,5.223451585929078
V,488856,490578,YER158C,0,-,58,1722,1722,4.503189153589536
V,491486,491702,YER158W-A,0,+,1,30,216,0.618972838639941
V,491529,491958,YER159C,0,-,3,248,429,0.9349519800435472
V,499346,500348,YER161C,0,-,13,551,1002,1.734606517865224
V,500629,502894,YER162C,0,-,35,1723,2265,2.065975567380995
V,503083,503782,YER163C,0,-,1,117,699,0.19127057674710624
V,505391,509798,YER164W,0,+,149,4277,4407,4.520313555431781
V,510372,512106,YER165W,0,+,39,1635,1734,3.0070514375449036
V,512626,512983,YER165C-A,0,-,4,304,357,1.4980182985571682
V,512743,517459,YER166W,0,+,24,2331,4716,0.6803976241538282
V,518215,520771,YER167W,0,+,66,1803,2556,3.452299212696009
V,521028,522669,YER168C,0,-,62,1641,1641,5.051361520454655
V,523368,525759,YER169W,0,+,285,2391,2391,15.936414866865231
V,525973,526651,YER170W,0,+,149,678,678,29.382038110306578
V,527081,529418,YER171W,0,+,1030,2337,2337,58.92557857963803
V,529529,536021,YER172C,0,-,575,5635,6492,11.841716968435101
V,536274,536655,YER172C-A,0,-,7,381,381,2.456396147043545
V,536299,538279,YER173W,0,+,34,1752,1980,2.2958265287735995
V,538433,539168,YER174C,0,-,15,728,735,2.7285333295148417
V,539463,540363,YER175C,0,-,149,839,900,22.13446870976429
V,540649,540814,YER175W-A,0,+,166,165,165,134.508424862265
V,541689,545055,YER176W,0,+,558,3366,3366,22.163861644561738
V,545610,546414,YER177W,0,+,45,804,804,7.483104467139585
V,546816,548079,YER178W,0,+,8,615,1263,0.8468607008470451
V,548420,549517,YER179W,0,+,22,976,1097,2.681275231738377
V,549723,550527,YER180C,0,-,15,804,804,2.494368155713195
V,550864,551122,YER180C-A,0,-,6,258,258,3.109258910377378
V,551472,551796,YER181C,0,-,11,324,324,4.539134150026234
V,552524,553259,YER182W,0,+,83,735,735,15.097884423315458
V,553333,553969,YER183C,0,-,84,636,636,17.65824400044511
V,556295,558680,YER184C,0,-,212,2385,2385,11.884278501886866
V,559453,560365,YER185W,0,+,66,912,912,9.675522793476972
V,561704,562625,YER186C,0,-,52,921,921,7.548645953967228
V,566229,566655,YER187W,0,+,0,0,426,0.0
V,568039,568759,YER188W,0,+,2,300,720,0.3713837031839646
V,569607,569907,YER188C-A,0,-,1,125,300,0.44566044382075753
V,571154,571523,YER189W,0,+,3,168,369,1.08697669224575
V,571479,576525,YER190W,0,+,17,2185,5046,0.45042969946212114
V,574803,575379,YER190C-A,0,-,2,220,576,0.46422962897995573
V,575679,576162,YER190C-B,0,-,0,0,483,0.0
VI,52,535,YFL068W,0,+,0,0,483,0.0
VI,835,1363,YFL067W,0,+,0,0,528,0.0
VI,1436,2615,YFL066C,0,-,8,641,1179,0.9071968322051044
VI,3029,3338,YFL065C,0,-,1,14,309,0.43268004254442477
VI,3321,3846,YFL064C,0,-,2,273,525,0.5093262215094372
VI,5065,5521,YFL063W,0,+,6,260,456,1.7591859624503585
VI,6425,7565,YFL062W,0,+,13,887,1140,1.524627834123644
VI,9544,10222,YFL061W,0,+,4,319,678,0.7887795465854115
VI,10300,10969,YFL060C,0,-,3,181,669,0.5995431979651447
VI,11362,12259,YFL059W,0,+,1,150,897,0.14905031565911622
VI,12928,13951,YFL058W,0,+,18,801,1023,2.352459820754732
VI,17003,18680,YFL055W,0,+,31,1317,1677,2.4714622108127875
VI,20846,22787,YFL054C,0,-,11,1034,1941,0.7576916355530653
VI,23422,25198,YFL053W,0,+,5,481,1776,0.3764024018756398
VI,28231,29629,YFL052W,0,+,0,0,1398,0.0
VI,30057,30540,YFL051C,0,-,1,114,483,0.27680772908121587
VI,33271,35848,YFL050C,0,-,112,2559,2577,5.810706601621052
VI,36802,38674,YFL049W,0,+,166,1872,1872,11.85571052471887
VI,38842,40180,YFL048C,0,-,51,1338,1338,5.096117182703729
VI,40420,42565,YFL047W,0,+,109,2103,2145,6.793984388316443
VI,42814,43438,YFL046W,0,+,42,624,624,8.998912807919142
VI,43627,44392,YFL045C,0,-,38,765,765,6.641214456936779
VI,44654,45560,YFL044C,0,-,34,873,906,5.017369235068131
VI,45719,47744,YFL042C,0,-,12,482,2025,0.7922852334591245
VI,48733,48925,YFL041W-A,0,+,1,62,192,0.6963444434699336
VI,49138,51007,YFL041W,0,+,24,1646,1869,1.71682996014417
VI,51349,52972,YFL040W,0,+,422,1623,1623,34.763162161249475
VI,53259,54696,YFL039C,0,-,760,1437,1437,70.71021655611185
VI,55365,55986,YFL038C,0,-,400,621,621,86.11796015860048
VI,56335,57709,YFL037W,0,+,820,1374,1374,79.7907344831924
VI,58781,62837,YFL036W,0,+,728,4056,4056,23.997100821117712
VI,63015,63993,YFL034C-B,0,-,68,978,978,9.295984717733592
VI,64242,64932,YFL034C-A,0,-,17,642,690,3.2940119760664683
VI,65476,68698,YFL034W,0,+,29,1747,3222,1.2033661890877065
VI,69114,74427,YFL033C,0,-,37,2717,5313,0.9310805432731806
VI,74871,75192,YFL032W,0,+,4,252,321,1.6660203507318039
VI,75178,76147,YFL031W,0,+,9,592,969,1.2417783264355473
VI,76013,76115,YFL031C-A,0,-,1,80,102,1.3107660112375221
VI,76830,77988,YFL030W,0,+,48,1158,1158,5.5418915293772955
VI,78054,79161,YFL029C,0,-,81,1107,1107,9.78279023021175
VI,79343,80213,YFL028C,0,-,120,870,870,18.441121813272723
VI,80418,81912,YFL027C,0,-,92,1494,1494,8.233084504319216
VI,82579,83875,YFL026W,0,+,70,1296,1296,7.221349784132645
VI,84144,87234,YFL025C,0,-,230,3090,3090,9.95164097852177
VI,87846,90345,YFL024C,0,-,267,2499,2499,14.284674489812996
VI,90985,93376,YFL023W,0,+,47,1114,2391,2.6281105219040906
VI,93498,95010,YFL022C,0,-,10,680,1512,0.8842469123427729
VI,95760,96615,YFL021C-A,0,-,40,22,855,6.25488342204572
VI,95965,97498,YFL021W,0,+,42,281,1533,3.6629625519514315
VI,99230,99599,YFL020C,0,-,0,0,369,0.0
VI,100251,100605,YFL019C,0,-,6,50,354,2.2660700533258855
VI,101627,103127,YFL018C,0,-,7,497,1500,0.6239246213490605
VI,103698,103932,YFL017W-A,0,+,1,65,234,0.5713595433599455
VI,103982,104462,YFL017C,0,-,0,0,480,0.0
VI,104700,106236,YFL016C,0,-,7,582,1536,0.6093013880361919
VI,106414,106732,YFL015W-A,0,+,0,0,318,0.0
