name,region_length,reads,cpm_evseq,fpkm_evseq,gene_id,count,cpm_srr,fpkm_srr,srr_abundance,
YDL213C,678,30,17.54230033,25.87359931,YDL213C,112,28.02883466,41.40152831,not_preferential,
YKR070W,1059,27,15.7880703,14.90847054,YKR070W,175,43.79505416,41.39419108,not_preferential,
YOR340C,981,174,101.7453419,103.7159449,YOR340C,162,40.54170728,41.36908906,not_preferential,
YKL039W,1572,56,32.74562729,20.83055171,YKL039W,259,64.81668016,41.25823053,not_preferential,
YAL020C,1002,4,2.338973378,2.334304768,YAL020C,165,41.29247964,41.25122841,not_preferential,
YNL110C,663,19,11.11012354,16.75735075,YNL110C,109,27.27806231,41.20553219,not_preferential,
YJL079C,900,240,140.3384027,155.9315585,YJL079C,148,37.03810295,41.19922464,not_preferential,
YHR191C,402,0,0,0,YHR191C,66,16.51699186,41.18950587,not_preferential,
YPR106W,1332,160,93.55893511,70.23944077,YPR106W,219,54.80638207,41.17684603,not_preferential,
YKR095W-A,342,31,18.12704368,53.00305169,YKR095W-A,56,14.01441733,41.09799804,not_preferential,
YBR190W,312,62,36.25408736,116.1989979,YBR190W,51,12.76313007,41.03900344,not_preferential,
YIL010W,648,0,0,0,YIL010W,106,26.52728995,41.00044814,not_preferential,
YHR205W,2475,116,67.83022796,27.40615271,YHR205W,405,101.3542682,40.96777211,not_preferential,
YNL238W,2445,67,39.17780408,16.02364175,YNL238W,400,100.1029809,40.95866651,not_preferential,
YPL014W,1146,214,125.1350757,109.1929107,YPL014W,187,46.79814359,40.87174113,not_preferential,
YBR022W,534,40,23.38973378,43.80099958,YBR022W,87,21.77239835,40.8487774,not_preferential,
YKL046C,1350,120,70.16920133,51.97718617,YKL046C,220,55.05663952,40.81292774,not_preferential,
YML098W,504,391,228.6346477,453.640174,YML098W,82,20.52111109,40.79743756,not_preferential,
YPL149W,885,176,102.9148286,116.2879419,YPL149W,144,36.03707314,40.76591984,not_preferential,
YER073W,1563,94,54.96587438,35.16690619,YER073W,254,63.5653929,40.69487381,not_preferential,
YDR398W,1932,29,16.95755699,8.777203411,YDR398W,314,78.58084004,40.69437599,not_preferential,
YBR201C-A,204,5,2.923716722,14.33194472,YBR201C-A,33,8.258495928,40.68224595,not_preferential,
YKR006C,795,14,8.186406822,10.29736707,YKR006C,129,32.28321135,40.65895636,not_preferential,
YPL260W,1656,115,67.24548461,40.6071767,YPL260W,50,12.51287262,40.6262098,not_preferential,
YDR016C,285,39,22.80499043,80.01751029,YDR016C,46,11.51184281,40.53465778,not_preferential,
YOR061W,1020,28,16.37281364,16.05177808,YOR061W,165,41.29247964,40.52255117,not_preferential,
YJL093C,2076,92,53.79638769,25.91348155,YJL093C,335,83.83624654,40.40301038,not_preferential,
YFR018C,1092,123,71.92343137,65.86394814,YFR018C,176,44.04531161,40.37150469,not_preferential,
YJR068W,1062,316,184.7788968,173.9914283,YJR068W,171,42.79402435,40.33367045,not_preferential,
YOR348C,1884,0,0,0,YOR348C,303,75.82800806,40.26978654,not_preferential,
YBL056W,1407,169,98.82162521,70.23569667,YBL056W,226,56.55818423,40.22630457,not_preferential,
YNL007C,1059,228,133.3214825,125.8937512,YNL007C,170,42.5437669,40.21149991,not_preferential,
YPR088C,1626,64,37.42357404,23.01572819,YPR088C,261,65.31719506,40.19519696,not_preferential,
YNL040W,1371,177,103.499572,75.49202915,YNL040W,220,55.05663952,40.18732812,not_preferential,
YGL114W,2178,89,52.04215766,23.89447092,YGL114W,349,87.33985087,40.11936191,not_preferential,
YJL211C,444,8,4.677946756,10.53591612,YJL211C,71,17.76827912,40.10898221,not_preferential,
YLL036C,1512,6,3.508460067,2.320410097,YLL036C,242,60.56230347,40.08094207,not_preferential,
YOR370C,1812,275,160.8044197,88.744161,YOR370C,290,72.57466118,40.07435736,not_preferential,
YBR110W,1350,12,7.016920133,5.197718617,YBR110W,216,54.05560971,40.07087451,not_preferential,
YIL021C-A,270,45,26.3134505,97.45722408,YIL021C-A,43,10.76107045,40.00397937,not_preferential,
YFR011C,513,17,9.940636856,19.37745976,YFR011C,30,7.507723571,39.93469984,not_preferential,
YOL146W,585,74,43.27100749,73.96753417,YOL146W,93,23.27394307,39.85264224,not_preferential,
YMR150C,573,17,9.940636856,17.34840638,YMR150C,91,22.77342816,39.8136856,not_preferential,
YBR302C,1140,35,20.46601706,17.95264654,YBR302C,181,45.29659888,39.76874353,not_preferential,
YJL024C,662,16,9.355893511,14.13276965,YJL024C,105,26.2770325,39.7534531,not_preferential,
YNL321W,2727,254,148.5248095,54.46454327,YNL321W,433,108.3614769,39.75109203,not_preferential,
YBL089W,1380,700,409.3203411,296.6089428,YBL089W,219,54.80638207,39.7435693,not_preferential,
YOR042W,1236,10,5.847433445,4.730933208,YOR042W,196,49.05046066,39.7169722,not_preferential,
YBR026C,1143,19,11.11012354,9.720143084,YBR026C,181,45.29659888,39.66427222,not_preferential,
YGR157W,2610,316,184.7788968,70.7965122,YGR157W,413,103.3563278,39.61530388,not_preferential,
YAL043C,2358,1017,594.6839813,252.1984654,YAL043C,373,93.34602973,39.60374617,not_preferential,
YDR260C,513,255,149.1095528,290.6618964,YDR260C,81,20.27085364,39.59151102,not_preferential,
YDR512C,564,10,5.847433445,10.3677898,YDR512C,89,22.27291326,39.56112479,not_preferential,
YFR001W,615,16,9.355893511,15.21283498,YFR001W,97,24.27497288,39.53578645,not_preferential,
YHR047C,2571,311,181.8551801,70.73324781,YHR047C,406,101.6045257,39.53483489,not_preferential,
YNL065W,1761,32,18.71178702,10.62565987,YNL065W,278,69.57157175,39.52930213,not_preferential,
YGL196W,1287,344,201.1517105,156.2950353,YGL196W,203,50.80226283,39.5040924,not_preferential,
YKL176C,2487,641,374.8204838,150.7118954,YKL176C,392,98.10092132,39.4613521,not_preferential,
YNL231C,1056,1,0.584743344,0.553734228,YNL231C,166,41.54273709,39.37700198,not_preferential,
YPR086W,1038,50,29.23716722,28.16682777,YPR086W,163,40.79196473,39.33651373,not_preferential,
YPL274W,1764,497,290.6174422,164.7491169,YPL274W,277,69.3213143,39.32008752,not_preferential,
YNL124W,1479,52,30.40665391,20.55892759,YNL124W,232,58.05972895,39.28263122,not_preferential,
YPL159C,762,62,36.25408736,47.57754246,YPL159C,119,29.78063683,39.13355694,not_preferential,
YDR493W,372,1,0.584743344,1.571890711,YDR493W,58,14.51493224,39.12380657,not_preferential,
YGR162W,2859,138,80.69458153,28.22475744,YGR162W,446,111.6148237,39.05347227,not_preferential,
YBR021W,1902,23,13.44909692,7.071028876,YBR021W,296,74.0762059,38.96696786,not_preferential,
YIR036C,792,1,0.584743344,0.738312304,YIR036C,123,30.78166664,38.91487565,not_preferential,
YOR262W,1044,11,6.432176789,6.161088878,YOR262W,162,40.54170728,38.87028503,not_preferential,
YMR182C,636,188,109.9317488,172.8486616,YMR182C,72,18.01853657,38.83305295,not_preferential,
YPR107C,627,103,60.22856448,96.05831655,YPR107C,97,24.27497288,38.77791195,not_preferential,
YER067C-A,324,0,0,0,YER067C-A,50,12.51287262,38.73954371,not_preferential,
YDR264C,2295,241,140.923146,61.40442092,YDR264C,355,88.84139559,38.72772257,not_preferential,
YBR105C,1089,327,191.2110736,175.5840897,YBR105C,168,42.043252,38.64269485,not_preferential,
YLR317W,435,1,0.584743344,1.344237573,YLR317W,67,16.76724931,38.63421499,not_preferential,
YIL003W,882,25,14.61858361,16.57435784,YIL003W,136,34.03501352,38.63225144,not_preferential,
YDL174C,1764,10,5.847433445,3.314871567,YDL174C,272,68.07002704,38.61033865,not_preferential,
YIL140W,2472,225,131.5672525,53.22299858,YIL140W,381,95.34808935,38.58684312,not_preferential,
YDL060W,2367,643,375.9899705,158.8466288,YDL060W,364,91.09371266,38.50114652,not_preferential,
YPL063W,1431,0,0,0,YPL063W,220,55.05663952,38.50114652,not_preferential,
YHR078W,1659,9,5.2626901,3.172206209,YHR078W,255,63.81565035,38.4895358,not_preferential,
YLR099C,1185,0,0,0,YLR099C,182,45.54685633,38.46862866,not_preferential,
YFR006W,1608,182,106.4232887,66.18363725,YFR006W,247,61.81359073,38.46520892,not_preferential,
YGL168W,333,53,30.99139726,93.06725903,YGL168W,51,12.76313007,38.44316286,not_preferential,
YOR140W,2301,120,70.16920133,30.49508967,YOR140W,60,15.01544714,38.3047121,not_preferential,
YOR252W,537,33,19.29653037,35.93394854,YOR252W,82,20.52111109,38.28565502,not_preferential,
YCL057W,2139,0,0,0,YCL057W,327,81.83418692,38.27604627,not_preferential,
YDR319C,825,707,413.4135445,501.1073267,YDR319C,126,31.532439,38.26752305,not_preferential,
YLR412W,825,90,52.626901,63.79018303,YLR412W,126,31.532439,38.26752305,not_preferential,
YDR509W,348,47,27.48293719,78.97395744,YDR509W,53,13.26364497,38.22376073,not_preferential,
YIL103W,1278,114,66.66074127,52.16020443,YIL103W,195,48.80020321,38.21472452,not_preferential,
YNL310C,525,2,1.169486689,2.227593693,YNL310C,80,20.02059619,38.20724463,not_preferential,
YKL154W,735,10,5.847433445,7.955691761,YKL154W,112,28.02883466,38.18642325,not_preferential,
YNL062C,1437,66,38.59306073,26.85668805,YNL062C,219,54.80638207,38.16600422,not_preferential,
YJR082C,342,521,304.6512825,890.7932236,YJR082C,52,13.01338752,38.16242675,not_preferential,
YNL053W,1470,4140,2420.837446,1646.828195,YNL053W,224,56.05766933,38.16042841,not_preferential,
YER150W,447,0,0,0,YER150W,68,17.01750676,38.15584475,not_preferential,
YNL151C,756,38,22.22024709,29.39186123,YNL151C,115,28.77960702,38.1186848,not_preferential,
YML105C,822,41,23.97447712,29.16603056,YML105C,125,31.28218154,38.10253538,not_preferential,
YJR096W,849,18,10.5253802,12.39738539,YJR096W,129,32.28321135,38.06982471,not_preferential,
YGL224C,843,114,66.66074127,79.07561242,YGL224C,128,32.0329539,38.04388824,not_preferential,
YER047C,2694,198,115.7791822,42.97668233,YER047C,50,12.51287262,38.03304747,not_preferential,
YPR139C,903,19,11.11012354,12.30356982,YPR139C,137,34.28527097,38.01027824,not_preferential,
YNL056W,594,43,25.14396381,42.32990541,YNL056W,90,22.52317071,37.98173813,not_preferential,
YPR099C,357,3,1.754230033,4.913809617,YPR099C,54,13.51390243,37.96040008,not_preferential,
YIL021W,957,120,70.16920133,73.32204946,YIL021W,145,36.28733059,37.95745878,not_preferential,
YKL087C,675,68,39.76254742,58.90747766,YKL087C,102,25.52626014,37.87278953,not_preferential,
YER168C,1641,62,36.25408736,22.09267968,YER168C,248,62.06384818,37.84380987,not_preferential,
YPL265W,1827,56,32.74562729,17.92316765,YPL265W,276,69.07105685,37.82642763,not_preferential,
YLR079W,855,115,67.24548461,78.6496896,YLR079W,129,32.28321135,37.80235522,not_preferential,
YPR065W,1107,40,23.38973378,21.12893747,YPR065W,167,41.79299454,37.78751767,not_preferential,
YHL027W,1878,9,5.2626901,2.802284398,YHL027W,283,70.82285902,37.73194407,not_preferential,
YKL206C,804,7,4.093203411,5.091049019,YKL206C,121,30.28115173,37.71002707,not_preferential,
YER021W,1572,910,532.1164435,338.4964653,YER021W,236,59.06075876,37.59437222,not_preferential,
YGL078C,1572,124,72.50817471,46.12479307,YGL078C,236,59.06075876,37.59437222,not_preferential,
YDL150W,1269,228,133.3214825,105.0602699,YDL150W,190,47.54891595,37.49914507,not_preferential,
YDL171C,6438,169,98.82162521,15.34973986,YDL171C,964,241.2481841,37.47835701,not_preferential,
YNR016C,6702,240,140.3384027,20.93977957,YNR016C,1003,251.0082247,37.45832334,not_preferential,
YPL076W,843,384,224.5414443,266.3599576,YPL076W,126,31.532439,37.44945249,not_preferential,
YLR201C,783,12,7.016920133,8.961583823,YLR201C,117,29.28012193,37.44261116,not_preferential,
YGR219W,342,48,28.06768053,82.06924133,YGR219W,51,12.76313007,37.42853393,not_preferential,
YHR104W,984,61,35.66934401,36.24933335,YHR104W,147,36.7878455,37.42405442,not_preferential,
YJR125C,1227,49,28.65242388,23.3516087,YJR125C,183,45.79711378,37.3549052,not_preferential,
YDL219W,524,16,9.355893511,17.85475861,YDL219W,78,19.52008128,37.32329117,not_preferential,
YPR067W,558,18,10.5253802,18.86268853,YPR067W,83,20.77136855,37.29150547,not_preferential,
YDR331W,1236,93,54.38113103,43.99767883,YDR331W,184,46.04737123,37.28532084,not_preferential,
YER158W-A,216,1,0.584743344,2.707145113,YER158W-A,32,8.008238475,37.24762082,not_preferential,
YJL130C,7030,1090,637.3702455,90.66433079,YJL130C,1046,261.7692952,37.24132809,not_preferential,
YGL194C,1359,118,68.99971465,50.77241696,YGL194C,36,9.009268285,37.22838134,not_preferential,
YPL049C,1359,12,7.016920133,5.16329664,YPL049C,202,50.55200538,37.22533533,not_preferential,
YPL229W,621,36,21.0507604,33.8981649,YPL229W,69,17.26776421,37.21500908,not_preferential,
YJR076C,1248,52,30.40665391,24.36430602,YJR076C,185,46.29762869,37.12720825,not_preferential,
YDL195W,3822,18,10.5253802,2.753893302,YDL195W,566,141.645718,37.07032662,not_preferential,
YMR148W,447,54,31.5761406,70.64013557,YMR148W,66,16.51699186,37.03361403,not_preferential,
YIL020C-A,339,48,28.06768053,82.7955178,YIL020C-A,50,12.51287262,37.02033319,not_preferential,
YBR086C,2841,480,280.6768053,98.79507404,YBR086C,420,105.10813,37.00990493,not_preferential,
YJR010C-A,285,17,9.940636856,34.87942756,YJR010C-A,42,10.510813,37.00990493,not_preferential,
YBR214W,1584,48,28.06768053,17.71949529,YBR214W,234,58.56024385,36.99320521,not_preferential,
YDR182W,1476,586,342.6595998,232.1542004,YDR182W,218,54.55612461,36.98720313,not_preferential,
YLR397C,2343,1645,961.9028016,410.5432359,YLR397C,346,86.58907851,36.97227947,not_preferential,
YBR282W,441,81,47.3642109,107.4018388,YBR282W,65,16.2667344,36.96985092,not_preferential,
YLR409C,2820,363,212.261834,75.27015391,YLR409C,416,104.1071002,36.93050734,not_preferential,
YDR003W-A,123,14,8.186406822,66.55615303,YDR003W-A,18,4.504634142,36.92323068,not_preferential,
YLR466W,4149,20,11.69486689,2.818719424,YLR466W,137,34.28527097,36.90556617,not_preferential,
YLL028W,1761,9,5.2626901,2.988466837,YLL028W,259,64.81668016,36.82765918,not_preferential,
YLR328W,1206,7,4.093203411,3.394032679,YLR328W,177,44.29556907,36.75980835,not_preferential,
YHR071C-A,321,1,0.584743344,1.821630357,YHR071C-A,47,11.76210026,36.75656331,not_preferential,
YJR019C,1050,6,3.508460067,3.34139054,YJR019C,154,38.53964766,36.73941627,not_preferential,
YCL058W-A,342,0,0,0,YCL058W-A,50,12.51287262,36.69464111,not_preferential,
YBR076C-A,267,1,0.584743344,2.190049979,YBR076C-A,39,9.760040642,36.69188211,not_preferential,
YPL256C,1638,44,25.72870716,15.70739143,YPL256C,240,60.06178856,36.69015795,not_preferential,
YPL235W,1416,361,211.0923473,149.0765165,YPL235W,207,51.80329264,36.6101008,not_preferential,
YPR082C,432,6,3.508460067,8.12143534,YPR082C,63,15.7662195,36.58055568,not_preferential,
YER001W,2289,42,24.55922047,10.72923568,YER001W,334,83.58598909,36.53233789,not_preferential,
YDR246W,660,878,513.4046564,777.8858431,YDR246W,96,24.02471543,36.45632083,not_preferential,
YKL183W,921,1,0.584743344,0.634900483,YKL183W,134,33.53449862,36.45054197,not_preferential,
YJL148W,702,63,36.8388307,52.47696681,YJL148W,102,25.52626014,36.41406582,not_preferential,
YNL004W,1707,151,88.29624501,51.72597833,YNL004W,248,62.06384818,36.37974688,not_preferential,
YER053C,903,90,52.626901,58.28006755,YER053C,131,32.78372626,36.34559452,not_preferential,
YBR253W,366,8,4.677946756,12.78127529,YBR253W,53,13.26364497,36.33875336,not_preferential,
YER100W,753,2185,1277.664208,1696.765216,YER100W,109,27.27806231,36.27401902,not_preferential,
YOR213C,747,58,33.91511398,45.40175901,YOR213C,108,27.02780485,36.23030141,not_preferential,
YJL208C,990,14,8.186406822,8.2690978,YJL208C,143,35.78681569,36.18484903,not_preferential,
YJR103W,1737,18,10.5253802,6.059516523,YJR103W,251,62.81462054,36.18353718,not_preferential,
YOL158C,1821,2,1.169486689,0.642222234,YOL158C,263,65.81770997,36.16357691,not_preferential,
YFR032C-B,264,12,7.016920133,26.57924293,YFR032C-B,38,9.509783189,36.15887144,not_preferential,
YOL007C,1026,0,0,0,YOL007C,148,37.03810295,36.13473458,not_preferential,
YDR231C,618,9,5.2626901,8.515679774,YDR231C,50,12.51287262,36.06015164,not_preferential,
YHR001W,1314,291,170.1603132,129.4979553,YHR001W,189,47.29865849,36.02334996,not_preferential,
YNL099C,717,25,14.61858361,20.3885406,YNL099C,103,25.77651759,36.00072289,not_preferential,
YBR146W,837,4,2.338973378,2.794472375,YBR146W,120,30.03089428,35.92212235,not_preferential,
YOR356W,1896,776,453.7608353,239.3253351,YOR356W,272,68.07002704,35.9208586,not_preferential,
YIL049W,762,5,2.923716722,3.836898586,YIL049W,109,27.27806231,35.84502274,not_preferential,
YJR102C,609,4,2.338973378,3.840678781,YJR102C,87,21.77239835,35.80986572,not_preferential,
YPL184C,1839,483,282.4310354,153.5785945,YPL184C,263,65.81770997,35.80941783,not_preferential,
YJR112W-A,379,173,101.1605986,266.9145082,YJR112W-A,54,13.51390243,35.75106462,not_preferential,
YLR347W-A,141,35,20.46601706,145.1490571,YLR347W-A,20,5.005149047,35.75106462,not_preferential,
YLR439W,960,16,9.355893511,9.745722408,YLR439W,137,34.28527097,35.75106462,not_preferential,
YOR302W,78,32,18.71178702,239.8947054,YOR302W,11,2.752831976,35.75106462,not_preferential,
YML011C,534,14,8.186406822,15.33034985,YML011C,76,19.01956638,35.68398945,not_preferential,
YKR049C,402,1,0.584743344,1.454585434,YKR049C,57,14.26467478,35.57275507,not_preferential,
YGL072C,360,30,17.54230033,48.72861204,YGL072C,51,12.76313007,35.55189435,not_preferential,
YMR321C,318,3,1.754230033,5.516446646,YMR321C,45,11.26158536,35.52550585,not_preferential,
YDR143C,1833,156,91.21996173,49.76539102,YDR143C,260,65.06693761,35.51688734,not_preferential,
YIL085C,1554,19,11.11012354,7.14937165,YIL085C,220,55.05663952,35.45179621,not_preferential,
YOR046C,1449,8,4.677946756,3.228396657,YOR046C,205,51.30277773,35.43009512,not_preferential,
YJR057W,651,20,11.69486689,17.96446527,YJR057W,92,23.02368562,35.42105479,not_preferential,
YDR073W,510,2,1.169486689,2.293111155,YDR073W,72,18.01853657,35.39987538,not_preferential,
YKR075W-A,270,3,1.754230033,6.497148272,YKR075W-A,38,9.509783189,35.35235386,not_preferential,
YKL151C,1014,11,6.432176789,6.343369614,YKL151C,143,35.78681569,35.32755744,not_preferential,
YOR126C,717,6,3.508460067,4.893249744,YOR126C,101,25.27600269,35.30167973,not_preferential,
YNR012W,1506,20,11.69486689,7.765515863,YNR012W,212,53.0545799,35.25221256,not_preferential,
YCR057C,2772,78,45.60998087,16.45381705,YCR057C,390,97.60040642,35.22208821,not_preferential,
YDL178W,1593,48,28.06768053,17.61938514,YDL178W,224,56.05766933,35.21210385,not_preferential,
YIL108W,2091,15,8.771150167,4.194715527,YIL108W,294,73.57569099,35.2036799,not_preferential,
YHR045W,1683,258,150.8637829,89.63979968,YHR045W,236,59.06075876,35.11341186,not_preferential,
YNL315C,957,16,9.355893511,9.776273261,YNL315C,134,33.53449862,35.07792742,not_preferential,
YDR074W,2691,10,5.847433445,2.172959288,YDR074W,376,94.09680209,34.98022382,not_preferential,
YGR193C,1233,40,23.38973378,18.96977598,YGR193C,172,43.0442818,34.93854043,not_preferential,
YLR200W,345,14,8.186406822,23.72871543,YLR200W,48,12.01235771,34.91964451,not_preferential,
YHR151C,1581,136,79.52509485,50.30050275,YHR151C,220,55.05663952,34.84597438,not_preferential,
YDR300C,1287,5,2.923716722,2.271730165,YDR300C,179,44.79608397,34.83365783,not_preferential,
